target_id,t_sim,x,y,z
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_3,17.954,17.237448,1.751060,-124.713455
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.294,-1.964894,-0.012480,-33.439674
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.511,-1.959080,-0.012480,-34.743729
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.739,-1.956040,-0.012480,-36.113495
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.954,-1.956034,-0.012480,-37.403358
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,19.182,-1.956034,-0.012480,-38.770805
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,19.410,-1.956034,-0.012480,-40.140224
CUBE_1,19.626,-1.956034,-0.012480,-41.426994
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,19.842,-1.956034,-0.012480,-42.722271
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.059,-1.956034,-0.012480,-44.022663
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.276,-1.956034,-0.012480,-45.328712
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.509,-1.956034,-0.012480,-46.722687
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.727,-1.956034,-0.012480,-48.033783
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.946,-1.956034,-0.012480,-49.346577
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,21.161,-1.956034,-0.012480,-50.638592
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,21.382,-1.956034,-0.012480,-51.961834
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,21.598,-1.956034,-0.012480,-53.256989
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,21.814,-2.055779,-0.012480,-54.550289
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.028,-2.286986,-0.012480,-55.811695
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.240,-2.648288,-0.012480,-57.022762
CUBE_1,22.452,-3.182227,-0.012480,-58.180794
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.670,-3.893579,-0.012480,-59.275021
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.891,-4.736368,-0.012480,-60.289024
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,23.119,-5.733200,-0.012480,-61.224087
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,23.356,-6.897512,-0.012480,-62.045959
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,23.580,-8.109089,-0.012480,-62.622738
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,23.810,-9.412142,-0.012480,-63.055706
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.036,-10.741526,-0.012480,-63.315098
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.253,-12.036028,-0.012480,-63.423046
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.467,-13.322529,-0.012480,-63.424397
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.696,-14.694635,-0.012480,-63.425762
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.912,-15.991125,-0.012480,-63.426617
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.126,-17.277239,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.341,-18.565741,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.556,-19.853483,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.767,-21.121185,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.980,-22.401945,-0.012480,-63.426998
CUBE_1,26.189,-23.655783,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,26.406,-24.956480,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,26.621,-26.246037,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,26.836,-27.537432,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,27.069,-28.933609,-0.012480,-63.426998
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,11.872,-0.308250,-0.012480,0.273089
CUBE_1,12.090,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,12.309,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,12.528,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,12.749,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,12.964,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,13.187,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,13.416,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,13.634,-0.308250,-0.012480,0.273089
CUBE_1,13.849,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,14.065,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,14.291,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,14.527,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,14.748,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,14.964,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,15.199,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,15.414,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,15.631,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,15.846,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,16.065,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,16.287,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,16.502,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,16.722,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,16.934,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.149,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.363,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.577,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.797,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.011,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.226,-0.308250,-0.012480,0.273089
CUBE_1,18.445,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.667,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,18.887,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,19.102,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,19.344,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,19.577,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,19.796,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.023,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.240,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.463,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,20.684,-0.308250,-0.012480,0.273089
CUBE_1,20.913,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,21.258,-0.308250,-0.012480,0.273089
CUBE_1,21.526,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,21.797,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.058,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.280,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.511,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.724,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,22.947,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,23.159,-0.308250,-0.012480,0.273089
CUBE_1,23.379,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,23.601,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,23.817,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.043,-0.308250,-0.012480,0.273089
CUBE_1,24.260,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.479,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.694,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,24.916,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.134,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.350,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.566,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.783,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,25.997,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,26.209,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,26.426,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,26.643,-0.308250,-0.012480,0.273089
CUBE_1,26.860,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,27.076,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,27.294,-0.308250,-0.012480,0.273089
CUBE_1,27.508,-0.308250,-0.012480,0.273089
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
CUBE_1,17.954,0.000000,0.000000,0.000000
